series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,runtime_sec,window,normalize,vus_window,vus_thresholds,score_file,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1,ablation,ablation_value
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,lof,0.6572113330475986,128,False,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.7027973556899176,0.004726434812300742,0.6881705834940449,0.09099071915448761,0.6653319121522918,0.18014801034649106,0.026845637583892617,0.0,normalization,raw
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,isolation_forest,0.7697014999575913,128,False,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.7590008705711184,0.0072310291543808795,0.7236008567333239,0.10578192402992401,0.7034531086468199,0.20060132169449507,0.025641025641025644,0.0,normalization,raw
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,7.496130041312426,128,False,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.6451707154186493,0.003033507821304679,0.6373005857021159,0.059654567603854,0.5980631601862433,0.13249076406858548,0.008113590263691685,0.0,normalization,raw
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,matrix_profile,0.5208740839734674,128,False,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.6162788848739262,0.0031496603819442873,0.6314472555758156,0.061943124620821646,0.5726154503083237,0.13742322706684076,0.010767160161507403,0.0,normalization,raw
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,rolling_zscore,0.3738488331437111,128,True,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.8421682388624537,0.00685886955079879,0.9582082042259996,0.0579519339649662,0.5244939686990281,0.1116779412299291,0.022900763358778626,0.0,normalization,z_normalized
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,knn,0.5376177080906928,128,True,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.6478400693276727,0.0030320532831142645,0.6494945840209916,0.06603585614563748,0.6155529763896023,0.14296910637510607,0.008658008658008658,0.0,normalization,z_normalized
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,lof,0.65453074965626,128,True,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.7027973556899176,0.004726434812300742,0.6881705834940449,0.09099071915448761,0.6653319121522918,0.18014801034649106,0.026845637583892617,0.0,normalization,z_normalized
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,isolation_forest,0.8236890840344131,128,True,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.7590008705711184,0.0072310291543808795,0.7236008567333239,0.10578192402992401,0.7034531086468199,0.20060132169449507,0.025641025641025644,0.0,normalization,z_normalized
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,8.522766707930714,128,True,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.6451707154186493,0.003033507821304679,0.6373005857021159,0.059654567603854,0.5980631601862433,0.13249076406858548,0.008113590263691685,0.0,normalization,z_normalized
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,matrix_profile,0.4723471673205495,128,True,100,250,processed_phpKo8OWT_col_1__crop_135107_147107_scores.csv,0.6162788848739262,0.0031496603819442873,0.6314472555758156,0.061943124620821646,0.5726154503083237,0.13742322706684076,0.010767160161507403,0.0,normalization,z_normalized
