series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,config_id,n_neighbors,window,normalize,vus_window,vus_thresholds,runtime_sec,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1,n_estimators,max_samples,method
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,isolation_forest,"n=100,max_samples=512",,128,True,100,250,0.5317155001685023,0.7278630460448642,0.009346657704766984,0.7014745319573676,0.10129696801264194,0.6823513603208615,0.1994887495771088,0.053691275167785234,0.0,100.0,512,
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,isolation_forest,"n=200,max_samples=auto",,128,True,100,250,0.8782154587097466,0.7590008705711184,0.0072310291543808795,0.7236008567333239,0.10578192402992401,0.7034531086468199,0.20060132169449507,0.025641025641025644,0.0,200.0,auto,
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,isolation_forest,"n=200,max_samples=256",,128,True,100,250,0.7714884169399738,0.7590008705711184,0.0072310291543808795,0.7236008567333239,0.10578192402992401,0.7034531086468199,0.20060132169449507,0.025641025641025644,0.0,200.0,256,
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,isolation_forest,"n=200,max_samples=512",,128,True,100,250,0.643527708016336,0.7484427112526286,0.010966643394232438,0.7057150669503166,0.1326059874366603,0.6810687698181077,0.23479512078898407,0.053691275167785234,0.0,200.0,512,
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,"n=100,max_samples=8",,128,True,100,250,3.6530160419642925,0.6560667676370155,0.003048924052538236,0.6500558607916778,0.059440808186913226,0.6034919445866083,0.13336338578345325,0.008041355542791501,0.0,100.0,8,inne
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,"n=100,max_samples=16",,128,True,100,250,3.6944169588387012,0.6386652832933825,0.002960665309314471,0.6298068250078156,0.061277506234639297,0.5903876983312953,0.1314538699593994,0.00839160839160839,0.0,100.0,16,inne
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,"n=100,max_samples=32",,128,True,100,250,4.069234250113368,0.6297190718678323,0.002766708564004395,0.638236576744112,0.0561805600808836,0.5960561765986775,0.13052347394198321,0.007547169811320754,0.0,100.0,32,inne
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,"n=200,max_samples=8",,128,True,100,250,7.736101791262627,0.6145735195321972,0.0027472103817967127,0.6231019480457182,0.05639696034171342,0.580665806619692,0.1285161905469686,0.00839160839160839,0.0,200.0,8,inne
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,"n=200,max_samples=16",,128,True,100,250,7.962608125060797,0.6451707154186493,0.003033507821304679,0.6373005857021159,0.059654567603854,0.5980631601862433,0.13249076406858548,0.008113590263691685,0.0,200.0,16,inne
CreditCard/processed_phpKo8OWT_col_1__crop_135107_147107,processed_phpKo8OWT_col_1__crop_135107_147107,CreditCard,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/CreditCard/processed_phpKo8OWT_col_1.csv,12000,0.00175,15,1.4,4,0.03297048004504822,0.9857994848524178,ik_density,"n=200,max_samples=32",,128,True,100,250,9.284490542020649,0.6504815967625884,0.002973337131925859,0.6417459333986402,0.059943587578821865,0.6042134205389298,0.13341717438062126,0.007197943444730077,0.0,200.0,32,inne
