series_id,name,source,path,length,anomaly_ratio,anomaly_segments,mean_anomaly_duration,max_anomaly_duration,seasonality_proxy,noise_proxy,algorithm,runtime_sec,window,normalize,vus_window,vus_thresholds,score_file,auroc,auprc,vus_roc,vus_pr,vus_roc_approx,vus_pr_approx,best_f1,contamination_f1
Exathlon/10_3_1000000_75.test_col_0__crop_18719_38719,10_3_1000000_75.test_col_0__crop_18719_38719,Exathlon,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Exathlon/10_3_1000000_75.test_col_0.csv,20000,0.09705,2,970.5,971,0.984721984456988,3.0,isolation_forest,0.7293311669491231,128,True,100,250,10_3_1000000_75.test_col_0__crop_18719_38719_scores.csv,0.9856548398133669,0.8438226950789681,0.9905033177566822,0.8978000575078512,0.9939030328376891,0.9422061930732537,0.9142722562411683,0.8124678001030397
Exathlon/10_3_1000000_75.test_col_0__crop_18719_38719,10_3_1000000_75.test_col_0__crop_18719_38719,Exathlon,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Exathlon/10_3_1000000_75.test_col_0.csv,20000,0.09705,2,970.5,971,0.984721984456988,3.0,ik_density,11.394892583135515,128,True,100,250,10_3_1000000_75.test_col_0__crop_18719_38719_scores.csv,0.9800364133601924,0.7013884519848568,0.9849890457010997,0.7645854979423508,0.9902241326457457,0.8520302085748515,0.9067974772249474,0.794435857805255
Exathlon/10_3_1000000_75.test_col_0__crop_18719_38719,10_3_1000000_75.test_col_0__crop_18719_38719,Exathlon,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/Exathlon/10_3_1000000_75.test_col_0.csv,20000,0.09705,2,970.5,971,0.984721984456988,3.0,matrix_profile,1.1435375409200788,128,True,100,250,10_3_1000000_75.test_col_0__crop_18719_38719_scores.csv,0.16394368119449562,0.1934472648447968,0.204469205174672,0.21048748989344165,0.23887249855752124,0.26938701601346376,0.2277153558052435,0.1566202988150438
GECCO/processed_1_gecco2018_water_quality_col_2__crop_63784_83784,processed_1_gecco2018_water_quality_col_2__crop_63784_83784,GECCO,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GECCO/processed_1_gecco2018_water_quality_col_2.csv,20000,0.03825,28,27.321428571428573,157,0.9264102500287734,0.0,rolling_zscore,0.6577993333339691,128,True,100,250,processed_1_gecco2018_water_quality_col_2__crop_63784_83784_scores.csv,0.7321754834851366,0.20673423150439693,0.8402011677365979,0.2357709949777868,0.5149733241939144,0.2166275357135667,0.3328488372093023,0.3241830065359477
GECCO/processed_1_gecco2018_water_quality_col_2__crop_63784_83784,processed_1_gecco2018_water_quality_col_2__crop_63784_83784,GECCO,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GECCO/processed_1_gecco2018_water_quality_col_2.csv,20000,0.03825,28,27.321428571428573,157,0.9264102500287734,0.0,knn,1.8479366251267493,128,True,100,250,processed_1_gecco2018_water_quality_col_2__crop_63784_83784_scores.csv,0.7491376184821039,0.1718703078055378,0.7164029382348361,0.26359602637097773,0.735374012761387,0.4369756112506401,0.2726909236305478,0.265359477124183
GECCO/processed_1_gecco2018_water_quality_col_2__crop_63784_83784,processed_1_gecco2018_water_quality_col_2__crop_63784_83784,GECCO,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GECCO/processed_1_gecco2018_water_quality_col_2.csv,20000,0.03825,28,27.321428571428573,157,0.9264102500287734,0.0,lof,1.8412024579010904,128,True,100,250,processed_1_gecco2018_water_quality_col_2__crop_63784_83784_scores.csv,0.6501559147183698,0.06983338950396396,0.6941690430053912,0.19623244458556777,0.7019228435298837,0.351691146626523,0.1611179613645705,0.048366013071895426
GECCO/processed_1_gecco2018_water_quality_col_2__crop_63784_83784,processed_1_gecco2018_water_quality_col_2__crop_63784_83784,GECCO,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GECCO/processed_1_gecco2018_water_quality_col_2.csv,20000,0.03825,28,27.321428571428573,157,0.9264102500287734,0.0,isolation_forest,0.8173583326861262,128,True,100,250,processed_1_gecco2018_water_quality_col_2__crop_63784_83784_scores.csv,0.7331090009871031,0.2914974736251082,0.6956893905689199,0.2215791928196775,0.7127093880918867,0.4185310824686555,0.3322751322751323,0.265359477124183
GECCO/processed_1_gecco2018_water_quality_col_2__crop_63784_83784,processed_1_gecco2018_water_quality_col_2__crop_63784_83784,GECCO,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GECCO/processed_1_gecco2018_water_quality_col_2.csv,20000,0.03825,28,27.321428571428573,157,0.9264102500287734,0.0,ik_density,11.1254281247966,128,True,100,250,processed_1_gecco2018_water_quality_col_2__crop_63784_83784_scores.csv,0.7710514771717543,0.13542492746101376,0.7412231560782594,0.21763432194928037,0.7508379014257199,0.3579207052436219,0.2614487926727727,0.20522875816993463
GECCO/processed_1_gecco2018_water_quality_col_2__crop_63784_83784,processed_1_gecco2018_water_quality_col_2__crop_63784_83784,GECCO,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GECCO/processed_1_gecco2018_water_quality_col_2.csv,20000,0.03825,28,27.321428571428573,157,0.9264102500287734,0.0,matrix_profile,1.1073172092437744,128,True,100,250,processed_1_gecco2018_water_quality_col_2__crop_63784_83784_scores.csv,0.4046641895645703,0.03414168782326672,0.5658246337476986,0.10114880380010563,0.4901309156250064,0.19872229062411492,0.073727833461835,0.0457516339869281
GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,GHL,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10.csv,20000,0.062,1,1240.0,1240,0.9974236650665509,0.0,rolling_zscore,0.4729719590395689,128,True,100,250,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296_scores.csv,0.5345713254006466,0.07356438094066794,0.5505804707667866,0.09197168735982848,0.5644292971782526,0.10602816332204794,0.1278721278721279,0.1032258064516129
GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,GHL,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10.csv,20000,0.062,1,1240.0,1240,0.9974236650665509,0.0,knn,1.9790501659736037,128,True,100,250,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296_scores.csv,0.5663494738290117,0.07552855774747609,0.5749585027887039,0.08606902161571484,0.5987888991619867,0.10810193006052868,0.1837916063675832,0.13709677419354838
GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296,GHL,data/raw/TSB-UAD-Public-v2/TSB-UAD-Public-v2/GHL/processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10.csv,20000,0.062,1,1240.0,1240,0.9974236650665509,0.0,lof,1.9269135408103466,128,True,100,250,processed_01_Lev_fault_Temp_corr_seed_11_vars_23_col_10__crop_37296_57296_scores.csv,0.5644433936309238,0.08317516801075267,0.5817271606755605,0.09054785195882173,0.597331277852041,0.10565246321609985,0.1837916063675832,0.11129032258064517
